slide_id,Target
39cf4f1c-bbb3-11e8-b2ba-ac1f6b6435d0,19
39d17f12-bbc2-11e8-b2bb-ac1f6b6435d0,12 0
39d41a9c-bba9-11e8-b2ba-ac1f6b6435d0,19 21
39d83518-bbc3-11e8-b2bc-ac1f6b6435d0,21
39dc41be-bbbc-11e8-b2ba-ac1f6b6435d0,23
39dc8d7c-bbad-11e8-b2ba-ac1f6b6435d0,25 0
39dfef56-bb9b-11e8-b2b9-ac1f6b6435d0,0 21
39e1dfbe-bbb9-11e8-b2ba-ac1f6b6435d0,5
39e505a4-bbaf-11e8-b2ba-ac1f6b6435d0,25 2 0
39e89150-bbbf-11e8-b2ba-ac1f6b6435d0,12 21
39ee853c-bb9d-11e8-b2b9-ac1f6b6435d0,25
39ef68e0-bbc9-11e8-b2bc-ac1f6b6435d0,25 3
39efd93a-bbae-11e8-b2ba-ac1f6b6435d0,25 0 21
39f1817a-bba6-11e8-b2ba-ac1f6b6435d0,21
39f246b2-bba3-11e8-b2b9-ac1f6b6435d0,19 0
39f67fba-bba4-11e8-b2b9-ac1f6b6435d0,25 3
39f6f744-bba7-11e8-b2ba-ac1f6b6435d0,25 2
39f89e44-bba9-11e8-b2ba-ac1f6b6435d0,23
39feb1fe-bba8-11e8-b2ba-ac1f6b6435d0,7 21
39fef71c-bb9f-11e8-b2b9-ac1f6b6435d0,25 0
3a02ccee-bbc1-11e8-b2bb-ac1f6b6435d0,11
3a05beac-bbb4-11e8-b2ba-ac1f6b6435d0,21
3a074834-bba1-11e8-b2b9-ac1f6b6435d0,23
3a076a72-bbb4-11e8-b2ba-ac1f6b6435d0,25
3a093442-bb9b-11e8-b2b9-ac1f6b6435d0,25 0
3a0a3056-bbc1-11e8-b2bb-ac1f6b6435d0,25 14 21
3a0e7fcc-bbbb-11e8-b2ba-ac1f6b6435d0,25 5 0
3a0fe3d0-bb9d-11e8-b2b9-ac1f6b6435d0,4 0
3a10f8a8-bbbe-11e8-b2ba-ac1f6b6435d0,16 14
3a14b54e-bbb2-11e8-b2ba-ac1f6b6435d0,22 13
3a15fb20-bbbc-11e8-b2ba-ac1f6b6435d0,11 3 0
3a16ebd4-bbad-11e8-b2ba-ac1f6b6435d0,25 0
3a19f4a4-bbc2-11e8-b2bb-ac1f6b6435d0,5
3a1a7f44-bbb0-11e8-b2ba-ac1f6b6435d0,4
3a237ac4-bba4-11e8-b2b9-ac1f6b6435d0,23
3a26b4c2-bb9b-11e8-b2b9-ac1f6b6435d0,1 0 21
3a278f6a-bb9f-11e8-b2b9-ac1f6b6435d0,3
3a2803e8-bbc5-11e8-b2bc-ac1f6b6435d0,23
3a2871fa-bbc2-11e8-b2bb-ac1f6b6435d0,4 0
3a298cc8-bbab-11e8-b2ba-ac1f6b6435d0,11
3a2af878-bbc5-11e8-b2bc-ac1f6b6435d0,2 0
3a2b2734-bba3-11e8-b2b9-ac1f6b6435d0,22 25 3 21
3a2dcdb8-bbbc-11e8-b2ba-ac1f6b6435d0,0
3a2e4f5e-bba3-11e8-b2b9-ac1f6b6435d0,0
3a315c4e-bbc6-11e8-b2bc-ac1f6b6435d0,19
3a327c44-bb9b-11e8-b2b9-ac1f6b6435d0,0
3a33a0aa-bb9c-11e8-b2b9-ac1f6b6435d0,23
3a3457ae-bb9a-11e8-b2b9-ac1f6b6435d0,11 2
3a346816-bbb3-11e8-b2ba-ac1f6b6435d0,22 5
3a35c188-bba5-11e8-b2ba-ac1f6b6435d0,25 23
3a38f6ee-bbac-11e8-b2ba-ac1f6b6435d0,7
3a3c0194-bba8-11e8-b2ba-ac1f6b6435d0,5
3a3c6be0-bb9c-11e8-b2b9-ac1f6b6435d0,0
3a3ec126-bbae-11e8-b2ba-ac1f6b6435d0,7
3a3efb6c-bba1-11e8-b2b9-ac1f6b6435d0,2
3a425e76-bbbd-11e8-b2ba-ac1f6b6435d0,5
3a4592be-bbc5-11e8-b2bc-ac1f6b6435d0,0
3a45ea8e-bbbb-11e8-b2ba-ac1f6b6435d0,21
3a492cce-bbae-11e8-b2ba-ac1f6b6435d0,14
3a4a2a44-bbb7-11e8-b2ba-ac1f6b6435d0,21
3a4d83fc-bba2-11e8-b2b9-ac1f6b6435d0,2 0
3a4dbc3a-bb9f-11e8-b2b9-ac1f6b6435d0,25
3a51cf8e-bb9d-11e8-b2b9-ac1f6b6435d0,5
3a54d0ba-bbae-11e8-b2ba-ac1f6b6435d0,24
3a5583c2-bba2-11e8-b2b9-ac1f6b6435d0,11 3 0
3a56751e-bbae-11e8-b2ba-ac1f6b6435d0,4
3a5819b4-bbc7-11e8-b2bc-ac1f6b6435d0,22
3a5ac95a-bbc4-11e8-b2bc-ac1f6b6435d0,5 0
3a5ae652-bbb9-11e8-b2ba-ac1f6b6435d0,25
3a5bce4e-bba2-11e8-b2b9-ac1f6b6435d0,25 0
3a5defa8-bbb6-11e8-b2ba-ac1f6b6435d0,7
3a5fd630-bb9b-11e8-b2b9-ac1f6b6435d0,23 2
3a612886-bbbf-11e8-b2ba-ac1f6b6435d0,22 21
3a633576-bbb6-11e8-b2ba-ac1f6b6435d0,22 19 0
3a64b82c-bbbd-11e8-b2ba-ac1f6b6435d0,19
3a6501ce-bbb3-11e8-b2ba-ac1f6b6435d0,1 0
3a67b970-bbbb-11e8-b2ba-ac1f6b6435d0,7
3a67f680-bba5-11e8-b2ba-ac1f6b6435d0,0
3a697a5a-bbc3-11e8-b2bc-ac1f6b6435d0,23 2 0
3a72f856-bbb8-11e8-b2ba-ac1f6b6435d0,23 0
3a731898-bbbf-11e8-b2ba-ac1f6b6435d0,0
3a7535c8-bbac-11e8-b2ba-ac1f6b6435d0,1 4
3a760494-bbc0-11e8-b2bb-ac1f6b6435d0,14
3a7a5e3c-bbc4-11e8-b2bc-ac1f6b6435d0,5 0
3a7ac702-bbc7-11e8-b2bc-ac1f6b6435d0,25 18
3a7f919a-bbc4-11e8-b2bc-ac1f6b6435d0,0
3a804a8e-bba8-11e8-b2ba-ac1f6b6435d0,0
3a811208-bbc5-11e8-b2bc-ac1f6b6435d0,25
3a835598-bbc7-11e8-b2bc-ac1f6b6435d0,0
3a846fd6-bba0-11e8-b2b9-ac1f6b6435d0,25 11 2
3a899920-bbbe-11e8-b2ba-ac1f6b6435d0,21
3a8ca5bc-bbb3-11e8-b2ba-ac1f6b6435d0,25
3a8ccbce-bba8-11e8-b2ba-ac1f6b6435d0,7
3a8ed79a-bbb5-11e8-b2ba-ac1f6b6435d0,23
3a8f6594-bbbe-11e8-b2ba-ac1f6b6435d0,22
3a8fc858-bbba-11e8-b2ba-ac1f6b6435d0,7
3a91b0ac-bba9-11e8-b2ba-ac1f6b6435d0,25 0
3a96f22a-bb9e-11e8-b2b9-ac1f6b6435d0,25 21
3a989c64-bb9f-11e8-b2b9-ac1f6b6435d0,18 0
3a99f148-bbc9-11e8-b2bc-ac1f6b6435d0,7
3a9abea2-bbc9-11e8-b2bc-ac1f6b6435d0,11
3a9e0092-bb9e-11e8-b2b9-ac1f6b6435d0,2 0
3a9f1c18-bbb5-11e8-b2ba-ac1f6b6435d0,22
3a9fcbac-bbc1-11e8-b2bb-ac1f6b6435d0,14 0
3aa0d942-bbc7-11e8-b2bc-ac1f6b6435d0,1 0
3aa1f334-bbb0-11e8-b2ba-ac1f6b6435d0,25 21
3aa7121a-bba1-11e8-b2b9-ac1f6b6435d0,25 7
3aaa8990-bbab-11e8-b2ba-ac1f6b6435d0,25 0
3aae99ae-bbba-11e8-b2ba-ac1f6b6435d0,4
3ab16090-bba5-11e8-b2ba-ac1f6b6435d0,25 3
3ab3ef96-bba4-11e8-b2b9-ac1f6b6435d0,8
3ab855e0-bbc7-11e8-b2bc-ac1f6b6435d0,23
3ab8cabe-bbc9-11e8-b2bc-ac1f6b6435d0,25 13
3abadbd4-bbbe-11e8-b2ba-ac1f6b6435d0,3
3abbe4d0-bba9-11e8-b2ba-ac1f6b6435d0,11
3abc87f6-bbc6-11e8-b2bc-ac1f6b6435d0,0 21
3abf8b36-bba8-11e8-b2ba-ac1f6b6435d0,23 0
3ac03858-bbbf-11e8-b2ba-ac1f6b6435d0,6 0
3ac0eafc-bbbd-11e8-b2ba-ac1f6b6435d0,25 0
3ac352a8-bba2-11e8-b2b9-ac1f6b6435d0,5
3ac35b56-bbaa-11e8-b2ba-ac1f6b6435d0,0
3ac3e840-bba1-11e8-b2b9-ac1f6b6435d0,24 5 0
3ac503b6-bbaa-11e8-b2ba-ac1f6b6435d0,5
3ac8b4da-bbb3-11e8-b2ba-ac1f6b6435d0,7
3ac9a87a-bbb5-11e8-b2ba-ac1f6b6435d0,25 2 0
3aca6b36-bbb8-11e8-b2ba-ac1f6b6435d0,25 17
3acc84f6-bbc3-11e8-b2bc-ac1f6b6435d0,14 0
3acd3dc0-bba9-11e8-b2ba-ac1f6b6435d0,23 5
3acefac0-bba4-11e8-b2b9-ac1f6b6435d0,25 0
3ad1324c-bbca-11e8-b2bc-ac1f6b6435d0,25 0
3ad2789a-bbad-11e8-b2ba-ac1f6b6435d0,11
3ad2d756-bbc4-11e8-b2bc-ac1f6b6435d0,2
3ad7ec82-bbba-11e8-b2ba-ac1f6b6435d0,26 25 0
3ad84970-bbb5-11e8-b2ba-ac1f6b6435d0,0
3ad8c856-bbaa-11e8-b2ba-ac1f6b6435d0,16 18 17 0
3ad9ce66-bbc0-11e8-b2bb-ac1f6b6435d0,22 25
3ada9354-bba8-11e8-b2ba-ac1f6b6435d0,7 2
3adb2b52-bb9e-11e8-b2b9-ac1f6b6435d0,19
3adc1714-bbbd-11e8-b2ba-ac1f6b6435d0,2
3adf2e06-bb9d-11e8-b2b9-ac1f6b6435d0,25
3ae5f88e-bbad-11e8-b2ba-ac1f6b6435d0,2 0
3ae716fc-bbca-11e8-b2bc-ac1f6b6435d0,5 0
3ae7b8f8-bbc7-11e8-b2bc-ac1f6b6435d0,0
3aec4158-bbc6-11e8-b2bc-ac1f6b6435d0,0 21
3aee7906-bba2-11e8-b2b9-ac1f6b6435d0,14
3aef9c18-bbb2-11e8-b2ba-ac1f6b6435d0,26
3af0a52c-bba3-11e8-b2b9-ac1f6b6435d0,23
3af23646-bba1-11e8-b2b9-ac1f6b6435d0,25 7 0
3af2d890-bbc3-11e8-b2bc-ac1f6b6435d0,13 5 0
3af527f4-bbc2-11e8-b2bb-ac1f6b6435d0,25 0
3af8c4fe-bbc7-11e8-b2bc-ac1f6b6435d0,17 21
3aff9ba8-bbc2-11e8-b2bb-ac1f6b6435d0,25 0
3b003eee-bbbf-11e8-b2ba-ac1f6b6435d0,3
3b01c212-bbad-11e8-b2ba-ac1f6b6435d0,2 0
3b0309c6-bb9c-11e8-b2b9-ac1f6b6435d0,25 4
3b03ed80-bbb7-11e8-b2ba-ac1f6b6435d0,12 0
3b0592c8-bbc3-11e8-b2bc-ac1f6b6435d0,26 25 21
3b0705b8-bba5-11e8-b2ba-ac1f6b6435d0,11
3b08f34c-bbc2-11e8-b2bb-ac1f6b6435d0,23
3b0e1d28-bbb7-11e8-b2ba-ac1f6b6435d0,7 0
3b12380a-bbbb-11e8-b2ba-ac1f6b6435d0,21
3b13c0e2-bbb8-11e8-b2ba-ac1f6b6435d0,2
3b1583ea-bba0-11e8-b2b9-ac1f6b6435d0,2
3b164d52-bbb9-11e8-b2ba-ac1f6b6435d0,25
3b193140-bba8-11e8-b2ba-ac1f6b6435d0,7
3b19620a-bbb7-11e8-b2ba-ac1f6b6435d0,23
3b1973bc-bbb2-11e8-b2ba-ac1f6b6435d0,7 0 21
3b1afe40-bbb6-11e8-b2ba-ac1f6b6435d0,7 0
3b1c7656-bbae-11e8-b2ba-ac1f6b6435d0,11 0
3b1cc93c-bbb1-11e8-b2ba-ac1f6b6435d0,23 0
3b1ce5d4-bbb1-11e8-b2ba-ac1f6b6435d0,23
3b21066a-bb9c-11e8-b2b9-ac1f6b6435d0,23 0
3b221520-bbc2-11e8-b2bb-ac1f6b6435d0,2
3b2261e4-bbb6-11e8-b2ba-ac1f6b6435d0,6 7
3b286b62-bbc9-11e8-b2bc-ac1f6b6435d0,1
3b2fdce8-bbc0-11e8-b2bb-ac1f6b6435d0,22
3b33581a-bbba-11e8-b2ba-ac1f6b6435d0,4
3b33b7e0-bb9e-11e8-b2b9-ac1f6b6435d0,25 7 1
3b360c48-bbbc-11e8-b2ba-ac1f6b6435d0,25 18 0
3b3a6dce-bbc6-11e8-b2bc-ac1f6b6435d0,2 0
3b3e9f92-bbb3-11e8-b2ba-ac1f6b6435d0,22 0
3b4d2256-bbc2-11e8-b2bb-ac1f6b6435d0,4
3b53899e-bba3-11e8-b2b9-ac1f6b6435d0,12 0
3b55dcdc-bbb0-11e8-b2ba-ac1f6b6435d0,14 17
3b56f79c-bbac-11e8-b2ba-ac1f6b6435d0,1 0
3b5ea938-bba7-11e8-b2ba-ac1f6b6435d0,5
3b62216e-bbc3-11e8-b2bc-ac1f6b6435d0,25 5
3b630944-bb9b-11e8-b2b9-ac1f6b6435d0,4
3b630e32-bb9e-11e8-b2b9-ac1f6b6435d0,25 23
3b660ea4-bba1-11e8-b2b9-ac1f6b6435d0,18 21
3b66d928-bbca-11e8-b2bc-ac1f6b6435d0,7 0
3b67314e-bbb0-11e8-b2ba-ac1f6b6435d0,21
3b673be2-bba8-11e8-b2ba-ac1f6b6435d0,2 0
3b69c584-bb9d-11e8-b2b9-ac1f6b6435d0,18
3b6a7fa6-bbac-11e8-b2ba-ac1f6b6435d0,25
3b6d3568-bbc8-11e8-b2bc-ac1f6b6435d0,26 25
3b6dcb78-bba9-11e8-b2ba-ac1f6b6435d0,25 0
3b6e93fe-bbc8-11e8-b2bc-ac1f6b6435d0,11
3b708c12-bbc9-11e8-b2bc-ac1f6b6435d0,13
3b713532-bb9b-11e8-b2b9-ac1f6b6435d0,23
3b722916-bbc2-11e8-b2bb-ac1f6b6435d0,0
3b7294ec-bbb7-11e8-b2ba-ac1f6b6435d0,23
3b72b96c-bbc2-11e8-b2bb-ac1f6b6435d0,21
3b76af00-bbad-11e8-b2ba-ac1f6b6435d0,21
3b77cae0-bba6-11e8-b2ba-ac1f6b6435d0,2
3b78cf86-bb9b-11e8-b2b9-ac1f6b6435d0,0
3b7af758-bbb8-11e8-b2ba-ac1f6b6435d0,1
3b7b3a58-bbb6-11e8-b2ba-ac1f6b6435d0,25 3
3b7c4a34-bbab-11e8-b2ba-ac1f6b6435d0,25 6 0 21
3b7cc462-bbbc-11e8-b2ba-ac1f6b6435d0,25 23
3b7d6a60-bba9-11e8-b2ba-ac1f6b6435d0,5
3b7f3c98-bbca-11e8-b2bc-ac1f6b6435d0,16
3b80c3ca-bbb5-11e8-b2ba-ac1f6b6435d0,1 0
3b8209b0-bbc4-11e8-b2bc-ac1f6b6435d0,0
3b82c534-bba2-11e8-b2b9-ac1f6b6435d0,11 21
3b82e158-bbb7-11e8-b2ba-ac1f6b6435d0,25 0
3b8734f0-bbbd-11e8-b2ba-ac1f6b6435d0,23 2 0
3b8c3e8a-bbab-11e8-b2ba-ac1f6b6435d0,21
3b8c44b8-bbae-11e8-b2ba-ac1f6b6435d0,3
3b8df038-bba9-11e8-b2ba-ac1f6b6435d0,25 2
3b8ec0e6-bba7-11e8-b2ba-ac1f6b6435d0,7 0
3b8f287c-bbbd-11e8-b2ba-ac1f6b6435d0,19 0
3b932e56-bbb1-11e8-b2ba-ac1f6b6435d0,25 2
3b955dc8-bb9a-11e8-b2b9-ac1f6b6435d0,12 21
3b963d86-bbc4-11e8-b2bc-ac1f6b6435d0,2
3b976d96-bba6-11e8-b2ba-ac1f6b6435d0,25 0
3b9f2c34-bba1-11e8-b2b9-ac1f6b6435d0,3 0
3ba0b05e-bbba-11e8-b2ba-ac1f6b6435d0,25 0
3ba28bd8-bba4-11e8-b2b9-ac1f6b6435d0,25
3ba2c4ac-bbab-11e8-b2ba-ac1f6b6435d0,25
3ba44116-bbaa-11e8-b2ba-ac1f6b6435d0,25 5
3ba68dda-bba1-11e8-b2b9-ac1f6b6435d0,25
3babccea-bbac-11e8-b2ba-ac1f6b6435d0,12 14
3bac40ee-bb9d-11e8-b2b9-ac1f6b6435d0,25 0
3bac52f0-bba7-11e8-b2ba-ac1f6b6435d0,25
3bad0e4a-bbc3-11e8-b2bc-ac1f6b6435d0,2
3bb18444-bbb3-11e8-b2ba-ac1f6b6435d0,25 0
3bb20282-bbb0-11e8-b2ba-ac1f6b6435d0,7 0 21
3bb39596-bbad-11e8-b2ba-ac1f6b6435d0,2 0
3bb395e8-bbbf-11e8-b2ba-ac1f6b6435d0,21
3bb4757a-bbb6-11e8-b2ba-ac1f6b6435d0,22 7 5
3bb73028-bbc3-11e8-b2bc-ac1f6b6435d0,24
3bc05650-bba8-11e8-b2ba-ac1f6b6435d0,7 0
3bc548d0-bbb3-11e8-b2ba-ac1f6b6435d0,23
3bcee07a-bbb8-11e8-b2ba-ac1f6b6435d0,23
3bcf16e4-bbc7-11e8-b2bc-ac1f6b6435d0,5
3bd08f18-bbb0-11e8-b2ba-ac1f6b6435d0,25 2 0
3bd102c6-bbac-11e8-b2ba-ac1f6b6435d0,23
3bd42398-bbac-11e8-b2ba-ac1f6b6435d0,7 2
3bd83012-bbb8-11e8-b2ba-ac1f6b6435d0,0
3bd89da8-bbbe-11e8-b2ba-ac1f6b6435d0,0 21
3bdab6b6-bb9f-11e8-b2b9-ac1f6b6435d0,14
3bdddd16-bbac-11e8-b2ba-ac1f6b6435d0,16 0
3bdf48a2-bbc7-11e8-b2bc-ac1f6b6435d0,7
3be10c16-bbb6-11e8-b2ba-ac1f6b6435d0,19 25 13
3beaff8a-bb9f-11e8-b2b9-ac1f6b6435d0,14
3bebd468-bbaf-11e8-b2ba-ac1f6b6435d0,0
3becdc82-bbaa-11e8-b2ba-ac1f6b6435d0,14
3bf0ac3c-bb9f-11e8-b2b9-ac1f6b6435d0,1 0
3bf26412-bb9c-11e8-b2b9-ac1f6b6435d0,5
3bf30142-bbb0-11e8-b2ba-ac1f6b6435d0,23
3bf324c0-bbaa-11e8-b2ba-ac1f6b6435d0,23
3bf42d0e-bbb7-11e8-b2ba-ac1f6b6435d0,14
3bfcbe6c-bba6-11e8-b2ba-ac1f6b6435d0,19
3bfec874-bbb5-11e8-b2ba-ac1f6b6435d0,25 14
3c0018e8-bb9f-11e8-b2b9-ac1f6b6435d0,23 0
3c0151fa-bbbc-11e8-b2ba-ac1f6b6435d0,2
3c0251d2-bb9d-11e8-b2b9-ac1f6b6435d0,25
3c052dac-bba8-11e8-b2ba-ac1f6b6435d0,25 5 0
3c059f54-bba7-11e8-b2ba-ac1f6b6435d0,25 6 0
3c07ad1c-bbca-11e8-b2bc-ac1f6b6435d0,25 3
3c09853a-bbb9-11e8-b2ba-ac1f6b6435d0,0
3c09e130-bbb7-11e8-b2ba-ac1f6b6435d0,23 2
3c0e9c9c-bba4-11e8-b2b9-ac1f6b6435d0,7 0
3c0eb5a0-bbb9-11e8-b2ba-ac1f6b6435d0,23 4
3c0ff4c0-bb9a-11e8-b2b9-ac1f6b6435d0,5 0
3c15b7ec-bba0-11e8-b2b9-ac1f6b6435d0,22 19 0
3c1a0bf0-bb9e-11e8-b2b9-ac1f6b6435d0,3
3c1a2e44-bb9b-11e8-b2b9-ac1f6b6435d0,0
3c1ad84e-bbaa-11e8-b2ba-ac1f6b6435d0,0
3c1f58e4-bbb2-11e8-b2ba-ac1f6b6435d0,19 13 0
3c298b58-bbb6-11e8-b2ba-ac1f6b6435d0,19 16 0
3c2b6b78-bbb9-11e8-b2ba-ac1f6b6435d0,25
3c2bdd3c-bba1-11e8-b2b9-ac1f6b6435d0,2
3c2c7786-bbc1-11e8-b2bb-ac1f6b6435d0,5
3c2ce9fe-bbb3-11e8-b2ba-ac1f6b6435d0,4 21
3c2f67b6-bbc1-11e8-b2bb-ac1f6b6435d0,21
3c2fc61e-bbc3-11e8-b2bc-ac1f6b6435d0,18
3c30a11a-bbbe-11e8-b2ba-ac1f6b6435d0,5
3c30fdbc-bba6-11e8-b2ba-ac1f6b6435d0,12 21
3c32e9ca-bba5-11e8-b2ba-ac1f6b6435d0,7 0 21
3c33f686-bbae-11e8-b2ba-ac1f6b6435d0,19
3c3780e2-bba6-11e8-b2ba-ac1f6b6435d0,14
3c37dfa8-bbbd-11e8-b2ba-ac1f6b6435d0,21
3c39f256-bbb9-11e8-b2ba-ac1f6b6435d0,1 0
3c421308-bba2-11e8-b2b9-ac1f6b6435d0,21
3c433f62-bbca-11e8-b2bc-ac1f6b6435d0,23
3c4cca06-bbab-11e8-b2ba-ac1f6b6435d0,13 18
3c4e2bb6-bbbb-11e8-b2ba-ac1f6b6435d0,16 0
3c4efd30-bbc9-11e8-b2bc-ac1f6b6435d0,23
3c4f298e-bbad-11e8-b2ba-ac1f6b6435d0,6
3c51d13e-bbb2-11e8-b2ba-ac1f6b6435d0,23
3c574f54-bbaa-11e8-b2ba-ac1f6b6435d0,26
3c59664a-bba0-11e8-b2b9-ac1f6b6435d0,22 21
3c59b0ae-bbb5-11e8-b2ba-ac1f6b6435d0,0
3c5a25d2-bba8-11e8-b2ba-ac1f6b6435d0,1 2 0
3c5aff92-bbc2-11e8-b2bb-ac1f6b6435d0,25 0
3c60b55e-bba9-11e8-b2ba-ac1f6b6435d0,25
3c618694-bbb5-11e8-b2ba-ac1f6b6435d0,0
3c6215c4-bbb9-11e8-b2ba-ac1f6b6435d0,5
3c626d18-bbae-11e8-b2ba-ac1f6b6435d0,0 21
3c675782-bb9b-11e8-b2b9-ac1f6b6435d0,0
3c6890f2-bbc8-11e8-b2bc-ac1f6b6435d0,23
3c6966a4-bbb3-11e8-b2ba-ac1f6b6435d0,25 0
3c6c14da-bbb3-11e8-b2ba-ac1f6b6435d0,0 21
3c725694-bbb1-11e8-b2ba-ac1f6b6435d0,0
3c751bfe-bb9d-11e8-b2b9-ac1f6b6435d0,25 18
3c78737c-bbba-11e8-b2ba-ac1f6b6435d0,25 0
3c790d7a-bbb8-11e8-b2ba-ac1f6b6435d0,12 0 21
3c7c58b4-bba8-11e8-b2ba-ac1f6b6435d0,23 0
3c7d61f4-bb9f-11e8-b2b9-ac1f6b6435d0,21
3c7d9b94-bba2-11e8-b2b9-ac1f6b6435d0,11
3c7e107e-bbc5-11e8-b2bc-ac1f6b6435d0,2
3c83d57a-bbb8-11e8-b2ba-ac1f6b6435d0,25 5
3c840326-bbc0-11e8-b2bb-ac1f6b6435d0,25 3
3c849f12-bba1-11e8-b2b9-ac1f6b6435d0,25
3c858d62-bbbc-11e8-b2ba-ac1f6b6435d0,0
3c85e25a-bba6-11e8-b2ba-ac1f6b6435d0,18 0
3c86f3f8-bba5-11e8-b2ba-ac1f6b6435d0,5
3c88c728-bba5-11e8-b2ba-ac1f6b6435d0,6
3c8ec120-bbad-11e8-b2ba-ac1f6b6435d0,25 0
3c8f7456-bbbe-11e8-b2ba-ac1f6b6435d0,25 14
3c8fdfa4-bb9b-11e8-b2b9-ac1f6b6435d0,11
3c95d4b8-bbc8-11e8-b2bc-ac1f6b6435d0,1 21
3c97c9a2-bbc4-11e8-b2bc-ac1f6b6435d0,25 2 0
3c9997f8-bbbc-11e8-b2ba-ac1f6b6435d0,2
3c9a0f86-bbb6-11e8-b2ba-ac1f6b6435d0,25 18
3c9e5634-bbae-11e8-b2ba-ac1f6b6435d0,21
3ca237d4-bb9c-11e8-b2b9-ac1f6b6435d0,25 0
3ca6cb3c-bbbf-11e8-b2ba-ac1f6b6435d0,19 0
3caadc1e-bbc3-11e8-b2bc-ac1f6b6435d0,19 0
3cac6630-bbad-11e8-b2ba-ac1f6b6435d0,25 2 0
3caf52f6-bbb1-11e8-b2ba-ac1f6b6435d0,7 0
3caf705c-bbab-11e8-b2ba-ac1f6b6435d0,21
3cb5c9fe-bbbd-11e8-b2ba-ac1f6b6435d0,25 0
3cb6f1be-bbbb-11e8-b2ba-ac1f6b6435d0,6
3cbbd026-bbca-11e8-b2bc-ac1f6b6435d0,25 7
3cbd7426-bbb1-11e8-b2ba-ac1f6b6435d0,19
3cc3a854-bbc1-11e8-b2bb-ac1f6b6435d0,22 14
3cc5c74c-bbad-11e8-b2ba-ac1f6b6435d0,25 0
3cc7fc1e-bbb8-11e8-b2ba-ac1f6b6435d0,13
3cc855fe-bbb5-11e8-b2ba-ac1f6b6435d0,3
3cc93320-bbb0-11e8-b2ba-ac1f6b6435d0,2
3ccb06ec-bbaf-11e8-b2ba-ac1f6b6435d0,2
3ccb14d4-bbc3-11e8-b2bc-ac1f6b6435d0,25 0
3ccb2d54-bb9e-11e8-b2b9-ac1f6b6435d0,12 19 25 0
3ccd992e-bbbf-11e8-b2ba-ac1f6b6435d0,0
3cd0302c-bbb9-11e8-b2ba-ac1f6b6435d0,5
3ce23bc8-bbb4-11e8-b2ba-ac1f6b6435d0,0
3ce2832a-bb9c-11e8-b2b9-ac1f6b6435d0,22 25
3ce77984-bba6-11e8-b2ba-ac1f6b6435d0,23
3ce8f9f2-bb9d-11e8-b2b9-ac1f6b6435d0,25 2 21
3cebb8c0-bb9a-11e8-b2b9-ac1f6b6435d0,7 0
3cefda6e-bb9e-11e8-b2b9-ac1f6b6435d0,23 0
3cf063c0-bbae-11e8-b2ba-ac1f6b6435d0,6
3cf0d3da-bbab-11e8-b2ba-ac1f6b6435d0,7 0
3cf4fe1a-bbb5-11e8-b2ba-ac1f6b6435d0,22 23 0
3cf799aa-bbaf-11e8-b2ba-ac1f6b6435d0,23 0
3cfa0372-bba3-11e8-b2b9-ac1f6b6435d0,13 0
3d07f3d2-bba4-11e8-b2b9-ac1f6b6435d0,5
3d0971b8-bbc1-11e8-b2bb-ac1f6b6435d0,23 0
3d0cb4cc-bbb2-11e8-b2ba-ac1f6b6435d0,25
3d0db71c-bbc8-11e8-b2bc-ac1f6b6435d0,19 0
3d105b86-bbc6-11e8-b2bc-ac1f6b6435d0,0 21
3d10bd2a-bbac-11e8-b2ba-ac1f6b6435d0,4
3d157f7e-bbaf-11e8-b2ba-ac1f6b6435d0,25
3d1be1b8-bbc1-11e8-b2bb-ac1f6b6435d0,2
3d1de850-bb9e-11e8-b2b9-ac1f6b6435d0,25 0
3d1f3a92-bbb8-11e8-b2ba-ac1f6b6435d0,3
3d1fe300-bba1-11e8-b2b9-ac1f6b6435d0,25 18
3d2180b4-bbb7-11e8-b2ba-ac1f6b6435d0,25 0
3d21ac4e-bba1-11e8-b2b9-ac1f6b6435d0,2
3d2277e4-bbc6-11e8-b2bc-ac1f6b6435d0,0 21
3d26dc4e-bbc6-11e8-b2bc-ac1f6b6435d0,4
3d2a2562-bbc0-11e8-b2bb-ac1f6b6435d0,25 0
3d31c2a6-bbb4-11e8-b2ba-ac1f6b6435d0,23 2
3d386b44-bba3-11e8-b2b9-ac1f6b6435d0,25 5
3d3be9de-bbc3-11e8-b2bc-ac1f6b6435d0,5
3d4199a4-bbbb-11e8-b2ba-ac1f6b6435d0,25 5 0
3d42fa16-bbba-11e8-b2ba-ac1f6b6435d0,23
3d434fd6-bba9-11e8-b2ba-ac1f6b6435d0,3
3d43dce6-bbbb-11e8-b2ba-ac1f6b6435d0,25 21
3d444e5c-bbba-11e8-b2ba-ac1f6b6435d0,23
3d445de4-bbc8-11e8-b2bc-ac1f6b6435d0,13 0
3d46bedc-bbb3-11e8-b2ba-ac1f6b6435d0,25 4
3d470a44-bbbe-11e8-b2ba-ac1f6b6435d0,25 0
3d478892-bbb0-11e8-b2ba-ac1f6b6435d0,22
3d4b57aa-bbc5-11e8-b2bc-ac1f6b6435d0,23
3d4bf332-bbc9-11e8-b2bc-ac1f6b6435d0,7 0
3d4d84f8-bb9d-11e8-b2b9-ac1f6b6435d0,2 0
